default,student,balance,income
No,No,1330.48110,50459.047
No,No,815.17402,37946.981
No,No,1163.32404,38323.084
No,No,769.23064,49590.067
No,No,698.07887,38960.267
No,No,0.00000,41239.021
Yes,Yes,1789.47747,17667.782
No,No,1124.96653,50701.728
No,No,1012.28621,60697.634
No,No,0.00000,31722.330
No,No,481.77781,34478.953
No,Yes,1383.56982,17245.029
No,No,856.77045,42662.802
No,No,994.01189,52188.775
No,No,203.32812,40490.145
Yes,No,1856.91472,33445.617
No,No,566.87272,67018.420
No,No,1428.72526,51633.433
No,No,1339.19996,44257.935
No,Yes,215.63390,23221.619
Yes,No,1125.65656,34758.124
No,No,514.85944,57241.703
No,Yes,564.80276,21314.779
No,Yes,705.88306,11121.699
No,No,390.02172,39029.857
No,No,690.60110,43511.337
No,Yes,1596.70105,21581.272
No,No,1578.46371,51413.840
No,Yes,1363.99296,18140.361
No,No,819.32637,22406.055
No,No,0.00000,44712.232
No,No,870.02057,40535.310
No,No,629.27189,35695.089
No,No,217.51241,39616.260
No,Yes,1702.98170,25203.457
No,No,86.57889,31893.223
No,Yes,967.16892,27077.627
No,Yes,329.76433,17762.774
No,No,594.36443,24273.562
No,No,51.07230,38764.395
No,No,345.39387,27012.754
No,Yes,740.57785,17700.072
No,No,1128.83348,45043.936
No,No,1549.26331,43240.459
No,Yes,472.02454,13685.470
No,No,466.10977,26598.121
No,No,633.78316,37672.158
No,No,959.02146,46133.134
No,No,1634.99669,36995.751
No,No,155.99306,37599.768
No,No,1060.97292,37410.376
No,No,862.15020,59240.845
No,Yes,380.90511,22042.570
No,No,184.53047,35058.341
No,No,1690.38735,46228.320
No,No,406.99852,41505.406
No,No,626.16813,35196.078
No,No,1915.33207,21361.048
No,Yes,1017.36097,21702.183
No,No,669.36148,46007.005
No,No,574.46988,46696.186
No,Yes,256.32567,15627.663
No,Yes,1365.79119,22301.706
No,No,1194.64524,35622.328
No,No,286.30105,30026.071
No,Yes,1260.49401,8549.253
No,No,659.78309,42054.915
No,Yes,583.77422,12240.661
No,No,1024.81948,40380.298
No,No,1045.42689,50639.060
No,No,522.77441,37481.682
No,No,212.93178,46843.912
No,No,0.00000,54609.729
No,No,316.56387,30293.963
No,No,625.01733,58911.609
No,Yes,789.37727,21140.509
No,No,454.48815,39608.323
No,No,1293.29761,65128.405
No,No,964.09041,48405.843
No,No,316.01751,39959.930
No,No,826.02272,53874.372
No,No,667.49204,24613.676
No,Yes,950.47729,17932.125
No,No,0.00000,54659.163
No,No,650.29014,44358.652
No,No,448.88200,38426.259
No,No,1326.41237,35158.190
No,No,1322.09398,51845.180
No,No,575.13766,25669.697
No,No,392.47718,20674.673
No,Yes,716.04810,15149.876
No,No,358.92395,50989.744
No,No,946.89206,9364.850
No,No,184.88730,49716.020
No,No,600.82009,49727.490
No,No,965.15048,34783.007
No,No,937.03706,42169.043
No,No,1225.92265,43718.695
No,No,581.31310,32454.110
No,No,62.11093,51206.293
No,No,1653.55188,23137.561
No,Yes,994.09074,17401.847
No,Yes,1080.75973,16900.391
No,No,663.66379,51135.086
No,No,0.00000,44464.297
No,No,11.13807,52195.921
No,Yes,1403.16353,28207.932
No,No,1005.52543,34587.244
No,Yes,831.30450,17572.318
No,No,154.21246,29153.452
No,No,497.88191,55543.625
No,Yes,601.89122,16948.613
No,No,832.34454,51737.371
No,No,1557.55902,36742.189
No,No,705.33821,23952.545
Yes,No,1234.10202,43764.869
No,Yes,816.44361,19141.730
No,No,768.37858,43325.970
No,Yes,1725.33924,18268.195
No,No,1004.12541,53397.392
No,Yes,952.88713,15082.677
No,No,1965.32936,31804.634
No,No,930.08130,21575.424
No,No,499.64632,69342.672
No,No,1140.14011,41775.518
No,No,518.36991,27527.235
No,No,1167.88916,35969.024
No,No,1402.24272,32742.271
No,No,0.00000,31363.650
No,No,42.14999,31812.892
No,No,989.01779,35129.092
No,No,10.23149,27237.381
No,Yes,1298.51181,20491.770
No,No,987.25004,50045.763
No,No,920.57431,40527.987
No,No,534.05554,30948.807
No,Yes,1249.76647,16251.285
No,Yes,732.42994,26433.105
No,No,655.19987,38192.530
No,No,224.20911,51199.642
No,No,635.80871,40497.382
No,Yes,1384.41537,13707.042
No,No,979.10594,46319.912
No,Yes,1463.82811,15657.434
No,No,1302.78378,50709.509
No,Yes,50.95149,16251.611
No,No,1235.18768,50865.524
No,Yes,1047.22562,18069.252
No,Yes,1032.62579,21122.957
No,Yes,1285.95640,24106.580
No,No,1265.12774,49385.522
No,No,1032.51300,42495.463
No,No,566.36710,39033.325
No,No,521.80021,22209.055
No,Yes,313.21336,28399.351
No,Yes,0.00000,18251.726
No,Yes,982.80036,20312.211
No,No,430.46906,47462.071
No,Yes,1255.84889,22022.577
No,No,1082.16950,54099.920
No,No,450.32749,52446.410
No,No,814.65504,42520.094
No,Yes,1068.45464,13638.703
No,No,549.16899,64952.613
No,No,928.40967,41482.444
No,No,1476.76264,54844.519
No,Yes,785.85496,19188.914
No,No,1493.61038,38744.228
No,No,1074.01591,50491.261
No,No,693.35848,46466.299
No,No,848.60539,22749.648
No,No,1233.71187,72461.301
No,No,1264.13238,35385.117
No,No,1474.63804,39872.228
No,No,700.24485,25919.039
No,No,803.97557,41429.248
No,No,120.84305,36205.878
No,No,1032.40348,38691.794
No,No,563.99209,60222.368
No,No,377.36364,37442.843
No,No,0.00000,26493.243
No,Yes,688.69798,18794.490
No,Yes,583.24847,17353.839
No,No,1509.87113,41246.587
No,No,43.14350,34316.890
No,No,860.75129,36605.232
No,No,204.03025,51108.045
No,No,1059.24439,59865.028
No,No,1207.74122,33416.607
No,No,615.82185,34590.684
No,No,1018.56813,34103.880
No,No,1436.67072,46755.281
Yes,No,1800.64173,48708.960
No,No,0.00000,56943.909
No,Yes,1006.96916,10364.819
No,No,868.72989,40902.430
No,No,1068.57704,26315.047
No,No,838.84915,34358.867
No,No,1278.42997,25590.657
No,No,264.01610,45987.474
No,No,1168.57073,47561.098
No,Yes,1600.62553,24223.251
No,No,456.13875,43943.496
No,Yes,1578.28955,12778.598
No,Yes,1205.31003,19889.571
No,Yes,1115.54336,22552.713
No,Yes,950.48816,13299.487
Yes,No,1547.99544,37524.254
No,No,256.43898,40227.382
No,Yes,1367.85596,12489.814
No,No,400.88887,53900.664
No,Yes,1020.58903,13094.946
No,No,596.42971,12135.542
No,No,289.53150,36841.998
No,No,775.73398,37022.003
No,No,895.32383,43554.074
No,No,1798.77892,57191.632
No,No,1112.45500,40576.190
No,Yes,1225.34597,5524.375
No,No,927.61595,40618.111
No,No,252.10695,38494.655
No,Yes,1128.35621,15669.097
No,No,424.49593,23983.773
No,Yes,1084.44653,26713.797
No,No,1360.39857,29868.311
No,Yes,1009.10925,8868.657
No,No,0.00000,29097.545
No,No,336.50355,40626.994
No,No,537.14043,52513.667
No,No,600.13486,39395.978
No,No,938.09013,46370.821
Yes,No,2095.11482,44647.586
No,No,1176.79151,30579.249
No,No,1099.62491,48202.215
No,No,417.64698,54009.451
No,No,1175.59495,19030.139
No,No,1245.08629,40290.504
No,Yes,1381.27451,23903.855
No,No,1068.98689,37171.651
No,No,635.76185,49414.727
No,No,347.60151,49332.994
No,No,1579.90936,45406.512
No,No,288.17806,36514.676
No,Yes,1626.90142,11702.283
No,Yes,846.17196,19577.427
No,No,1395.60266,54148.849
No,Yes,339.69510,27387.262
No,Yes,1634.26973,18036.631
No,No,75.39869,50551.036
No,Yes,375.91885,20740.076
No,Yes,770.40879,1498.227
No,No,347.37108,18488.147
No,No,771.17371,45956.787
No,No,1272.07681,21503.195
No,Yes,985.24089,17263.757
No,No,751.35439,27179.762
No,No,829.68966,35594.224
No,No,910.08784,25183.768
No,No,712.93699,20810.319
No,No,977.51533,33690.649
No,No,1379.28702,57843.887
No,No,1322.96904,51956.292
No,No,460.23444,47305.216
No,Yes,596.05625,16084.908
Yes,Yes,1538.01560,21356.937
No,No,471.91884,60656.051
No,No,1186.88520,27494.329
No,Yes,541.33471,21245.321
No,Yes,1286.35552,20029.891
No,Yes,1723.21606,23278.996
No,No,288.80795,30470.707
No,Yes,1595.90680,23308.136
No,No,1064.97511,45737.781
No,Yes,1941.05406,14756.211
No,Yes,889.64225,16701.369
No,No,604.83952,27419.425
No,No,1003.60143,24978.085
No,Yes,1464.35590,21826.441
No,No,322.28870,19420.400
No,No,639.86703,34879.559
No,No,687.15683,26902.703
No,Yes,978.23690,15073.788
No,No,337.17567,35040.942
No,No,880.75085,34604.679
No,No,1285.52804,39530.760
No,No,939.69867,52383.275
No,Yes,729.81220,9871.924
No,No,0.00000,62160.286
No,Yes,1471.03354,12665.242
No,Yes,816.96577,13932.210
No,Yes,1323.39566,23072.550
No,Yes,383.82340,11777.538
No,No,1634.73155,40868.332
No,No,846.39329,38352.565
No,No,364.66305,10239.972
No,Yes,833.61450,11078.390
No,Yes,1867.55227,16650.042
No,No,823.60978,34856.526
No,No,1255.34998,23297.475
No,No,1024.40831,45202.266
No,No,0.00000,36922.868
No,Yes,1447.97079,16421.455
No,Yes,1057.59937,21570.753
No,Yes,1027.13290,16259.381
No,Yes,1212.73704,18090.478
Yes,No,1815.17411,23648.414
No,Yes,167.63791,16771.567
No,No,272.52614,32687.110
No,No,0.00000,39462.688
No,No,1387.28865,29712.772
No,No,624.54783,48345.337
No,No,262.99511,17822.613
No,No,986.76009,44605.445
No,No,0.00000,43930.904
No,Yes,884.31190,17542.920
No,No,929.83015,45178.053
No,No,751.84386,52663.293
No,Yes,0.00000,18875.772
No,Yes,879.71052,17863.842
No,Yes,1313.97625,20030.429
No,No,319.13160,34296.774
No,No,996.18198,57972.504
No,No,1123.43472,45366.811
No,No,110.55593,32419.151
No,No,581.96076,31654.559
No,No,982.22647,38152.697
No,No,874.61742,37143.645
No,No,650.00704,41427.877
No,No,1452.68443,43418.829
No,Yes,1443.86043,19146.291
No,Yes,0.00000,13911.441
No,No,737.34878,50264.760
No,No,106.19104,41514.758
No,Yes,1273.75234,19635.662
No,No,863.04605,50667.877
No,No,1504.68257,38223.246
No,Yes,1182.67904,17287.748
No,No,853.06042,39553.366
No,Yes,160.88714,19686.744
No,No,1118.56598,46578.466
No,Yes,271.66990,14080.754
No,No,584.09026,24580.857
No,No,911.93154,40503.004
No,No,745.86662,54677.683
No,Yes,1291.07585,17136.513
No,No,572.88950,43381.915
No,No,445.82929,42343.801
No,No,865.40021,53798.819
No,No,886.77743,43410.382
No,Yes,451.69531,11460.435
No,No,558.32141,42767.325
No,No,1602.00389,41827.701
No,No,503.49929,36521.433
No,No,521.90283,47032.599
No,No,1214.54965,21630.038
No,Yes,596.20521,22324.468
No,No,926.16613,41501.723
No,No,522.64434,35893.288
No,No,986.26475,38664.790
No,Yes,885.92358,22365.855
No,No,562.31418,63794.542
No,No,503.30186,37749.521
No,No,1375.38495,47099.207
No,Yes,1089.40526,19053.589
No,No,770.48633,25445.878
No,No,797.31666,35034.807
No,Yes,389.21324,22907.767
No,No,589.39104,38255.537
Yes,No,2073.78285,52335.551
No,No,1128.41146,51778.180
No,No,1142.66970,40823.380
No,Yes,1007.53783,16814.296
No,Yes,789.09915,18653.633
Yes,No,961.73266,27600.416
No,Yes,1264.64989,23852.642
No,Yes,1627.45984,19630.161
No,Yes,979.06533,17666.387
No,No,768.81030,47003.441
No,No,714.51249,48115.505
No,No,223.35635,51662.597
No,No,1659.29219,36641.727
No,No,1062.28401,50894.104
No,No,38.67912,30961.742
No,No,1216.98145,37967.688
Yes,No,1825.97060,39407.917
No,Yes,293.51957,10592.847
No,No,1588.87636,45093.446
No,No,1926.24688,46535.202
No,No,892.91952,9299.868
No,Yes,1583.41803,23434.709
No,Yes,968.95396,13867.524
No,No,258.25526,38309.988
No,Yes,492.24594,23689.790
No,No,1240.57389,35598.887
Yes,No,1658.96769,38204.123
No,Yes,877.15623,22046.539
No,Yes,0.00000,20877.888
No,Yes,1041.31044,12078.778
No,No,1806.91653,36306.818
No,No,0.00000,28705.203
No,No,1500.59400,27354.500
No,No,1329.91139,50560.762
No,No,913.88657,15220.504
No,No,898.56683,37919.751
No,No,0.00000,47231.273
No,No,457.60150,49908.597
No,No,882.08796,43549.990
No,No,602.62289,25376.450
No,No,513.39627,19021.642
No,No,880.71701,35579.243
No,No,815.69129,48646.542
No,No,1295.61335,39717.736
No,No,1740.63412,48311.440
Yes,No,1506.19185,47061.395
No,No,906.41619,49815.651
No,No,1278.01755,41691.196
No,No,45.82243,32525.638
No,No,629.60559,50113.821
No,No,270.58786,33490.005
No,No,1486.05481,34705.361
No,Yes,830.65180,14420.623
Yes,Yes,1719.25565,15752.008
No,No,935.63660,21730.861
No,Yes,482.13520,17459.004
No,No,335.82454,29402.768
No,No,870.41238,17685.448
No,No,527.94036,47963.179
No,No,1104.30662,40006.133
No,Yes,1220.93883,6744.042
No,No,1338.53246,35072.303
No,Yes,1129.23429,22689.614
No,No,915.51806,42331.022
No,No,833.95771,34174.645
No,No,381.56652,49114.893
No,No,218.58981,34512.633
No,No,1156.99453,53450.274
Yes,Yes,2046.63951,17910.634
No,Yes,1368.38302,16449.725
No,Yes,1302.51632,18210.806
No,No,1175.28914,35830.046
No,Yes,256.36778,18200.880
No,No,908.99879,46174.471
No,Yes,1107.00241,30618.620
No,No,618.46073,49385.788
No,No,932.87300,61192.897
No,No,547.71773,50619.361
Yes,Yes,1726.47961,13654.605
No,No,581.00357,52917.729
No,No,356.61317,44473.396
No,No,644.86307,38794.676
No,Yes,737.08225,24637.617
Yes,No,1666.11383,25054.768
No,Yes,1215.47001,20456.438
No,Yes,1002.77528,11604.288
No,No,363.22933,51821.427
No,No,0.00000,45178.592
No,No,29.61648,26710.010
No,Yes,1036.11740,15067.748
Yes,No,959.15921,59435.235
No,No,390.53029,57525.266
No,No,451.07605,38348.490
No,No,1412.99670,53295.873
No,No,216.52826,28859.695
No,Yes,1027.07059,24346.940
No,No,143.75471,48250.308
No,Yes,887.65642,16993.288
No,No,1199.98027,38251.183
No,Yes,1075.17907,21569.371
No,No,932.60243,44714.484
No,Yes,1434.58998,16613.431
No,No,444.58630,51386.283
No,No,853.21222,31607.393
No,Yes,973.04786,23033.850
No,Yes,102.28307,20671.047
Yes,No,652.39713,46155.044
No,No,132.73090,33370.834
No,No,1128.47074,49540.702
No,No,1315.22524,52556.154
No,Yes,1025.85824,21561.889
No,No,785.78666,48179.383
No,Yes,1775.18154,20385.874
No,No,362.05505,50906.481
No,No,1154.57891,61089.431
No,No,18.29458,43247.903
No,No,0.00000,37517.246
No,Yes,1740.87005,17478.031
No,Yes,1228.99390,18810.384
No,Yes,1669.72371,20301.316
No,No,1584.56594,45447.187
No,No,751.12222,37304.199
No,No,1063.33626,39301.282
No,No,710.13646,46308.270
No,No,1063.72450,26045.928
No,No,162.78465,33935.491
No,No,615.00139,40236.534
No,No,1011.36719,28172.915
No,Yes,1658.37357,22010.486
No,No,1490.98305,39596.057
No,Yes,1630.48855,16310.534
No,No,781.27496,53178.927
No,No,476.30121,25774.488
No,No,892.44506,28187.541
No,Yes,1671.52321,9981.897
No,No,813.86094,33357.809
No,No,1280.23019,23647.333
No,No,564.39485,30380.640
No,No,525.87138,8017.639
No,No,837.32841,61950.803
No,Yes,1847.46965,19388.689
No,Yes,717.75967,19567.703
No,Yes,1935.50422,9431.294
No,No,808.49479,56204.663
No,No,218.73942,53259.762
No,Yes,118.20149,15472.656
No,No,988.17205,49057.042
No,Yes,673.32725,14431.459
No,Yes,616.31202,14663.564
No,Yes,475.85320,19993.756
No,No,221.54676,43668.392
No,No,959.17203,38310.086
No,No,575.67406,36958.752
No,No,1017.65591,37241.791
No,No,1763.84564,36686.348
No,No,883.39066,38408.977
No,No,830.23410,36523.481
No,No,163.26103,40600.415
No,Yes,2.99446,18710.265
No,No,51.18599,39385.760
No,No,806.21666,35259.305
No,No,1186.48588,50371.725
No,Yes,357.95129,14338.529
No,Yes,1590.82310,21784.113
No,Yes,822.09017,20906.218
No,No,1082.81542,41355.986
No,No,779.47752,34089.797
No,No,4.67941,44571.706
No,No,58.75121,26939.040
No,Yes,966.48183,23116.580
No,No,683.92188,37383.233
No,Yes,0.00000,18235.674
No,No,1139.02031,24573.921
No,No,1293.45968,48039.936
No,No,304.54434,47217.872
No,No,1215.14894,51804.994
No,Yes,305.78796,16594.528
No,No,693.71733,40148.871
Yes,Yes,1502.18674,18603.496
No,No,1645.42318,36839.396
No,No,279.67067,58566.884
No,No,1267.48521,40034.567
No,No,456.37302,47633.785
No,No,962.13428,44696.291
No,Yes,698.97854,25103.009
No,No,619.02926,42868.590
No,No,870.97173,39653.377
No,No,217.73823,47657.306
No,No,713.32606,44605.351
No,Yes,306.43381,13934.518
No,No,1314.89539,33706.559
No,No,1057.67967,39708.033
No,Yes,625.60120,16134.212
No,No,1302.65558,28978.557
No,No,1408.35147,33697.346
No,Yes,926.56943,19243.406
No,No,1018.40964,25394.255
No,No,0.00000,40737.867
No,No,724.88732,27800.952
No,Yes,325.28363,15962.710
No,No,445.71737,25171.860
No,No,1367.44277,45919.592
No,No,1353.91874,39879.159
No,No,1555.96807,34417.873
No,No,1267.16580,51197.800
No,Yes,640.81904,19055.917
No,No,658.05371,41882.581
No,Yes,808.83379,18791.560
No,No,819.11261,50082.889
No,Yes,1365.02282,23281.320
No,No,396.84409,32656.523
No,No,421.69813,32290.326
No,No,969.35884,46026.719
No,Yes,1490.07545,15910.802
No,Yes,1079.07795,17966.769
No,No,809.45569,39077.433
No,Yes,641.89365,16400.365
No,No,872.32089,44407.790
No,Yes,1004.63015,9643.366
No,Yes,1170.91154,19473.692
No,No,1433.64610,44617.739
No,No,579.28022,50813.509
Yes,No,2128.79599,42096.502
No,Yes,842.91075,14462.276
No,No,4.10094,42174.180
No,No,218.37974,36044.815
No,Yes,717.87548,23406.820
No,Yes,1146.83499,14336.429
No,No,968.51585,41714.990
No,No,1124.58716,45622.942
No,No,419.00080,37186.789
No,Yes,320.72557,12589.768
No,No,426.76415,38495.798
No,No,949.17759,36557.962
No,No,968.73662,17352.410
No,No,1188.96517,42286.488
No,Yes,1436.82999,22925.470
No,Yes,843.01790,12268.934
No,No,1410.95992,58310.256
No,Yes,598.73331,23118.531
No,No,72.92837,13300.770
No,No,1347.78085,29345.958
No,No,0.00000,41160.623
No,Yes,1280.84807,20575.245
No,No,1088.57477,43883.149
No,No,1111.95814,47254.690
No,No,1124.14174,46052.182
No,No,0.00000,36337.352
No,Yes,711.85123,15132.394
No,No,548.83928,44909.066
No,No,385.25018,55268.661
No,No,1132.17490,56152.429
No,No,399.11838,48889.989
No,Yes,810.10223,15102.324
No,No,1036.77475,46239.073
No,No,927.76612,38197.374
No,No,999.82609,43661.142
No,No,649.26978,31039.002
No,No,1391.31830,48414.906
No,No,1058.56370,38917.831
No,No,415.54174,44147.221
No,No,771.13742,42418.368
No,No,727.97455,20456.156
No,No,239.32717,49328.209
No,Yes,1219.76035,17208.209
No,No,953.93647,41250.478
No,No,143.37532,17435.096
No,Yes,1669.27811,13771.393
No,Yes,719.55405,17195.745
No,No,295.30715,45776.843
No,No,804.49966,51014.824
No,No,619.36882,45886.079
No,No,1157.11693,38867.064
No,No,287.84320,46617.063
No,Yes,1070.75212,11383.443
No,No,452.36791,29254.871
No,No,492.35231,39305.227
No,Yes,1033.04185,18958.315
No,No,1191.61058,49004.836
No,Yes,1463.37845,14380.625
No,No,152.44027,23366.517
No,No,182.37046,45507.934
No,No,732.13707,42693.940
No,No,1916.08851,23316.570
No,Yes,419.71078,18073.002
No,No,1418.55617,33960.568
No,Yes,811.68868,20016.753
No,No,214.23650,38720.811
No,Yes,799.15927,19547.413
No,No,831.45614,58476.739
No,Yes,713.55984,24324.144
No,Yes,870.77304,16446.355
No,No,301.31940,51539.952
No,Yes,1235.96649,21706.630
No,No,572.00406,42484.571
No,No,545.99329,52619.622
No,Yes,1407.04012,25589.743
No,No,1171.16331,27338.003
No,No,322.98233,25267.398
No,No,497.54067,43898.428
No,No,92.10220,22726.413
No,No,395.47551,45084.106
No,Yes,184.92525,11126.266
No,No,209.67445,35688.136
No,No,376.18550,31373.356
No,No,1492.18965,39004.503
No,No,905.53175,43066.060
No,Yes,627.66813,18539.564
No,Yes,1224.52065,22327.408
No,No,667.37231,35694.429
No,No,278.70316,30113.853
No,No,1389.80308,48868.093
No,No,1060.72884,49396.772
No,Yes,1080.56892,20439.853
No,Yes,912.55943,14262.128
No,No,534.43223,34129.475
No,No,280.46168,26212.908
No,Yes,801.72158,18698.409
No,No,1125.15874,37864.326
No,Yes,1569.30276,13711.492
No,No,755.46044,33460.926
No,Yes,860.82868,27186.500
No,No,1233.61893,49448.171
No,No,699.56850,48773.820
No,No,914.88108,39789.055
No,No,1650.03210,49481.713
No,No,366.59436,33708.786
No,No,400.64693,37173.485
No,No,0.00000,37538.045
No,No,1902.14990,35008.666
No,No,982.63102,60388.020
No,No,717.96964,43826.879
No,No,874.45120,24707.490
No,No,1577.03484,33319.312
No,Yes,1700.57237,20844.719
No,No,425.81991,14540.905
